,text,date
1674,"RT @Bangkok518: Sexy &amp; Fresh Chocolate Goddess
#Albany NY #InCall &amp; #OutCall 

#gfe (in 425H out 550H)
#pse #fetish (in 550H out 650H)
**Sc…",2021-07-16 20:36:35+00:00
1675,"Sexy &amp; Fresh Chocolate Goddess
#Albany NY #InCall &amp; #OutCall 

#gfe (in 425H out 550H)
#pse #fetish (in 550H out 650H)
**Screening &amp; Deposit To Book**

🍆🍑 Now Seeing Couples (in 500H out 650)

#greek #bbbj #oral #facial #kissing #passion #cim #bdsm #escort #p2p #Verified #Tryst https://t.co/KE8xNwnOCI",2021-07-15 03:04:14+00:00
1676,"#Available #Albany #Incall #Outcall 
#sexworker #camgirl #fetish #gfe #pse #kissing #passionate #kinky #booktwitter #tryst #escort #greek #bbbj #facial #cim https://t.co/SoSOu4VxCH",2021-07-15 01:16:34+00:00
1677,"*New Ebony Mistress In Albany NY*
*Now Booking For 1st Time* 
**Young, Sexy &amp; Fresh**
**Seeing Gentlemen &amp; Couples**

#BookTwitter #Albany #gfecompanion #pse #incall #outcall #fetish #tryst 
#escort #p2p 

**Book Me Now For InCall or OutCall 
518-299-1848** https://t.co/EKI7IsZTvd",2021-07-14 01:13:51+00:00
1678,"New To The Scene 
Located in #Albany #NY 
#Available for #InCall &amp; #OutCall 
#gfe #companion #pse #fetish 
SnapChat Premium #camgirlz **chastity518** #Livestream #video 
#booktwitter #escort #p2p #Verified 
#snapchat #Premium #greek #bdsm 
#frenchkiss #oral #facial #bbbj https://t.co/z4Px2oPGBO",2021-07-14 01:04:45+00:00
1679,"RT @BigNBlack5: Happy Suck It Sunday from Black Cock Lovin’ Whore Mystic Ginger!
#suck #head #blow #blowjob #whore #pawg #bbc #interracial…",2021-07-04 22:14:09+00:00
1680,"Happy Suck It Sunday from Black Cock Lovin’ Whore Mystic Ginger!
#suck #head #blow #blowjob #whore #pawg #bbc #interracial #slut #porn #cum #swallow #escort #mysticginger #deepthroat #face #BlackCockAddicted #blackcock #albany #fuckpig https://t.co/eXjrHmAtka",2021-05-16 12:53:11+00:00
1688,@SuperVixxxens's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,2018-11-22 02:58:21+00:00
1690,"I love my #tits, do you?

➡️https://t.co/DKjZ3bjGPW

#boobs #busty #curvy #companion #escort #gfe #escortNewyork #escortNyc #companionNyc #CompanionNewYork #incall #midtown #manhattan #albany #upstate #sandiego #escortSanDiego #sandiegocompanion #companionSD #companionSanDiego https://t.co/3oPad110hY",2018-09-29 22:51:59+00:00
1691,"RT @_Just__V: TravelPlan✈️

#Manhattan 9/20-10/8
#Albany 9/25-27
#LI 10/6-7

#SD 10/8-11
#OC 10/11-13
#LA 10/13-20
#SF 10/20-22
#Seattle 10…",2018-09-29 00:57:11+00:00
1692,"RT @_Just__V: TravelPlan✈️

#Manhattan 9/20-10/8
#Albany 9/25-27
#LI 10/6-7

#SD 10/8-11
#OC 10/11-13
#LA 10/13-20
#SF 10/20-22
#Seattle 10…",2018-09-29 00:49:47+00:00
1693,"RT @_Just__V: My avalabilities for #Manhattan&amp; close by locations

9/27 6-11pm
9/28 7-11pm~#Longisland
9/29 7-11pm 
9/30, 10/1 12-11pm
10/2…",2018-09-28 13:23:58+00:00
1694,"RT @_Just__V: My avalabilities for #Manhattan&amp; close by locations

9/27 6-11pm
9/28 7-11pm~#Longisland
9/29 7-11pm 
9/30, 10/1 12-11pm
10/2…",2018-09-28 11:31:37+00:00
1695,"RT @_Just__V: My avalabilities for #Manhattan&amp; close by locations

9/27 6-11pm
9/28 7-11pm~#Longisland
9/29 7-11pm 
9/30, 10/1 12-11pm
10/2…",2018-09-27 20:04:10+00:00
1696,"RT @_Just__V: My avalabilities for #Manhattan&amp; close by locations

9/27 6-11pm
9/28 7-11pm~#Longisland
9/29 7-11pm 
9/30, 10/1 12-11pm
10/2…",2018-09-27 18:36:01+00:00
1697,"RT @_Just__V: My avalabilities for #Manhattan&amp; close by locations

9/27 6-11pm
9/28 7-11pm~#Longisland
9/29 7-11pm 
9/30, 10/1 12-11pm
10/2…",2018-09-27 18:28:24+00:00
1698,"RT @_Just__V: My avalabilities for #Manhattan&amp; close by locations

9/27 6-11pm
9/28 7-11pm~#Longisland
9/29 7-11pm 
9/30, 10/1 12-11pm
10/2…",2018-09-27 18:28:07+00:00
1699,"My avalabilities for #Manhattan&amp; close by locations

9/27 6-11pm
9/28 7-11pm~#Longisland
9/29 7-11pm 
9/30, 10/1 12-11pm
10/2 12-8pm
10/3 12-3pm~#nyc,5-11pm~#Albany
10/4 4-11pm
10/5,6,7 noon-midnight

#escortNyc #companion #escort #gfe #companionNyc #incall #playdate #newyorkcity https://t.co/UPFHgLM0T3",2018-09-27 18:22:08+00:00
1700,"RT @_Just__V: TravelPlan✈️

#Manhattan 9/20-10/8
#Albany 9/25-27
#LI 10/6-7

#SD 10/8-11
#OC 10/11-13
#LA 10/13-20
#SF 10/20-22
#Seattle 10…",2018-09-26 18:28:42+00:00
1701,"RT @_Just__V: TravelPlan✈️

#Manhattan 9/20-10/8
#Albany 9/25-27
#LI 10/6-7

#SD 10/8-11
#OC 10/11-13
#LA 10/13-20
#SF 10/20-22
#Seattle 10…",2018-09-25 18:41:04+00:00
1702,"RT @_Just__V: TravelPlan✈️

#Manhattan 9/20-10/8
#Albany 9/25-27
#LI 10/6-7

#SD 10/8-11
#OC 10/11-13
#LA 10/13-20
#SF 10/20-22
#Seattle 10…",2018-09-23 14:02:54+00:00
1703,"RT @_Just__V: TravelPlan✈️

#Manhattan 9/20-10/8
#Albany 9/25-27
#LI 10/6-7

#SD 10/8-11
#OC 10/11-13
#LA 10/13-20
#SF 10/20-22
#Seattle 10…",2018-09-23 05:31:04+00:00
1704,"RT @_Just__V: TravelPlan✈️

#Manhattan 9/20-10/8
#Albany 9/25-27
#LI 10/6-7

#SD 10/8-11
#OC 10/11-13
#LA 10/13-20
#SF 10/20-22
#Seattle 10…",2018-09-23 03:57:24+00:00
1705,"RT @_Just__V: TravelPlan✈️

#Manhattan 9/20-10/8
#Albany 9/25-27
#LI 10/6-7

#SD 10/8-11
#OC 10/11-13
#LA 10/13-20
#SF 10/20-22
#Seattle 10…",2018-09-22 22:01:49+00:00
1706,"RT @_Just__V: TravelPlan✈️

#Manhattan 9/20-10/8
#Albany 9/25-27
#LI 10/6-7

#SD 10/8-11
#OC 10/11-13
#LA 10/13-20
#SF 10/20-22
#Seattle 10…",2018-09-22 22:00:17+00:00
1707,"RT @_Just__V: TravelPlan✈️

#Manhattan 9/20-10/8
#Albany 9/25-27
#LI 10/6-7

#SD 10/8-11
#OC 10/11-13
#LA 10/13-20
#SF 10/20-22
#Seattle 10…",2018-09-22 20:47:42+00:00
1708,"TravelPlan✈️

#Manhattan 9/20-10/8
#Albany 9/25-27
#LI 10/6-7

#SD 10/8-11
#OC 10/11-13
#LA 10/13-20
#SF 10/20-22
#Seattle 10/22-24

#NYC 10/24-11/1

🚗#Philly~#DC~#Charlotte~#JAX
Flexible dates

#Orlando~#Tampa 11/5-12/25

#companion #escort #gfe #touring #incall #playDate #RT https://t.co/FqvXib1oKS",2018-09-22 20:36:18+00:00
1709,"RT @_Just__V: Current #touring plan✈️

#nyc #manhattan 9/21-25 &amp; 27-10/3
#Albany 9/25-27
#Washington #dc 10/3-5
#philly 5,6
#LI 6,7

#sanDi…",2018-09-20 07:23:14+00:00
1710,"RT @_Just__V: Current #touring plan✈️

#nyc #manhattan 9/21-25 &amp; 27-10/3
#Albany 9/25-27
#Washington #dc 10/3-5
#philly 5,6
#LI 6,7

#sanDi…",2018-09-19 22:04:00+00:00
1711,"Current #touring plan✈️

#nyc #manhattan 9/21-25 &amp; 27-10/3
#Albany 9/25-27
#Washington #dc 10/3-5
#philly 5,6
#LI 6,7

#sanDiego 10/8-11
#OC 11-13
#LA 13-20 limited
#seattle 20-23

#newYorkCity rest of Oct
#Tysons #Alexandria all Nov
#Florida all Dec

#companion #Escort #gfe https://t.co/G6fS3J6IBv",2018-09-19 21:52:50+00:00
1712,"Just got my new #Review on @PrivateDelights 🔥🔥🔥🔥🔥
Check it out&gt;&gt; https://t.co/9jXq3BxGU2 

Book me➡️https://t.co/DKjZ3bjGPW

#companion #escort #gfe #adult #provider #touring #nyc #LI #Albany #DC #Washington #companionNyc #incall #midtown #sexworker #courtesan #escortNyc https://t.co/s4sIQBA3zV",2018-09-18 15:29:55+00:00
1719,"RT @_Just__V: Absolutely love to drive!
2-3hrs is in my🏎 is nothing!

Available at any place around #NYC #NY #NJ #LI #Brooklyn #Stamford #H…",2018-09-12 20:31:51+00:00
1720,"RT @_Just__V: Absolutely love to drive!
2-3hrs is in my🏎 is nothing!

Available at any place around #NYC #NY #NJ #LI #Brooklyn #Stamford #H…",2018-09-12 18:10:57+00:00
1721,"Absolutely love to drive!
2-3hrs is in my🏎 is nothing!

Available at any place around #NYC #NY #NJ #LI #Brooklyn #Stamford #Hartford #Princeton #Philadelphia #Albany for #outcall &amp; #incall by requrst for multi hrs dates

➡️https://t.co/DKjZ3bjGPW

#companion #escort #gfe https://t.co/L3lBIBntPM",2018-09-12 17:34:12+00:00
1722,"RT @_Just__V: Location: #NYC #Manhattan #Albany #DC #Tysons #touring 
Contact: https://t.co/zqPCAWPZnq

@RSAVSCathy #rsavs
#p411 P273914
#e…",2018-09-11 19:15:06+00:00
1723,"RT @_Just__V: Location: #NYC #Manhattan #Albany #DC #Tysons #touring 
Contact: https://t.co/zqPCAWPZnq

@RSAVSCathy #rsavs
#p411 P273914
#e…",2018-09-11 17:52:55+00:00
1724,"Location: #NYC #Manhattan #Albany #DC #Tysons #touring 
Contact: https://t.co/zqPCAWPZnq

@RSAVSCathy #rsavs
#p411 P273914
#eccie 375062
#TER 337628 rating 9.92
#EM 871341 
@privatedelights #privatedelights Perfection-V

#companion #provider #escort #incall #fmty #sexworker #GFE https://t.co/EKQ6PVOM98",2018-09-11 17:52:40+00:00
1727,💋❣️ #ohio #cleveland #columbus #cincinnati #miami #miamibeach #keywest #nyc #manhattan #albany #syracuse #pennsylvania #pittsburgh #erie #eriepa #escort #companion #luxurycompanion #westchester #longisland #hamptonbeach #thehamptons #flymetoyou #orgasm #climax #masturbation,2018-09-07 01:50:59+00:00
1728,"RT @_Just__V: Ok #upstates #Albany #AlbanyNY

I arrived to #NewYork✌🏻
give me couple of days to turn around and then ill visit you! 🔥🚗

Col…",2018-09-02 22:56:27+00:00
1729,"RT @_Just__V: Ok #upstates #Albany #AlbanyNY

I arrived to #NewYork✌🏻
give me couple of days to turn around and then ill visit you! 🔥🚗

Col…",2018-09-02 21:12:09+00:00
1730,"Ok #upstates #Albany #AlbanyNY

I arrived to #NewYork✌🏻
give me couple of days to turn around and then ill visit you! 🔥🚗

Collecting inquires now!➡️
https://t.co/zqPCAWPZnq

Available in #Midtown #Manhattan #NYC till then

#incall #companion #escortNYC #escort #touring #gfe https://t.co/NoEEYCOIm3",2018-09-02 21:00:54+00:00
1731,"I know why the temperature in #Albany is so hot!

guys in here are soooo hot! Oh my! Like a fire!
One word - #Italians🔥🔥🔥
Even if not, the same hot!😍😍😍

Thanks for making me feel so #sexy!

#travelGirl
#touring #companion
#escort #GfE #girlFriendforhire #playTime #playDate https://t.co/y7LTGIYxml",2018-07-03 18:19:24+00:00
1732,"RT @_Just__V: Ok crazy city #NYC, we had so much fun!
Ill take some rest in #Albany 7/1-3
then’ll grab hotdog in #Hartford 7/3-4
and be bac…",2018-07-02 12:33:47+00:00
1733,"Ok crazy city #NYC, we had so much fun!
Ill take some rest in #Albany 7/1-3
then’ll grab hotdog in #Hartford 7/3-4
and be back to #Manhattan 7/4-7, 7/15-30
#Boston 7/7-15
#Stamford 7/4, 7/15

#touring #companion
#escort #provider #GFECompanion #GFEmodel #GFE #sugarBabe #playDate https://t.co/XFknwAPRl2",2018-07-01 08:34:48+00:00
1734,"Still doing some work around my sites
yet trying to coordinate with my assistant

❗️please all inquiries/bookings through my email
📧sexual-perfection@protonmail.com

or DM at #p411➡️ https://t.co/hHYdIGHpbC

#companion
#provider
#escort
#GFE
#sugarBabe
#playDate
#nyc #Albany https://t.co/eDqOP1fV3r",2018-06-29 05:16:30+00:00
1735,"RT @_Just__V: Im fully booked for next week🤩

The only opening I have is 6/30-7/1 in either #Manhattan #NYC &amp; #Albany
i'll be on the way th…",2018-06-27 21:48:33+00:00
1736,"Im fully booked for next week🤩

The only opening I have is 6/30-7/1 in either #Manhattan #NYC &amp; #Albany
i'll be on the way that day

next are
#Springfield~#Hartford~#Manchester 7/3-8
#Boston 7/8-15 
#Stamford 7/15-19

#Escort #companion #SugarBabe #provider #GFE #touring #incall https://t.co/SEJ9qyY24M",2018-06-27 20:41:37+00:00
1737,Your fav bbw with blonde hair and blue eyes mouth of a monster💋👅☠#albany #escort,2018-05-01 12:10:39+00:00
1738,Love a little esky #ford #escort #rw18 #racewars #Albany https://t.co/kWKhjVsvnC,2018-03-04 05:39:55+00:00
1739,Am I the only girl who rubs on her own breast for comfort as they go to sleep? They are so soft &amp; supple. I can’t help but adore them. #busty #nyc #Albany #buffalo #escort #ebony #bbw #curvy #fantasy #GFE https://t.co/TWt2EfNPgu,2018-02-20 05:19:54+00:00
1740,Checkout Randilyn 631-671-2670 #Escort in #Albany #NewYork - Escort Cafe https://t.co/dlcJLrhyPs,2017-11-08 18:04:56+00:00
1741,"Checkout Nala Nirvana 832-627-0799 #Escort in #Albany, #NewYork - Escort Cafe https://t.co/zFME59a3CP",2017-10-15 19:44:54+00:00
1742,"Checkout Paola Ride 561-412-6228 #Escort in #Albany, #NewYork - Escort Cafe https://t.co/HMAkMeKdJ7",2017-10-09 07:39:44+00:00
1857,Just a reminder… I’m leaving Boston soon. Heading south. If you want me then you better book me soon! #NYC #Jersey #Savannah #Daytona #FortLauderdale #Jacksonville #Clearwater #Tampa #FlyMe2U #Albany #Luxurycompanion #BostonRedSox  #BostonCeltics https://t.co/is2gETIEKm https://t.co/VXRCkEp3RE,2022-05-05 02:02:48+00:00
1858,RT @XOMeetMichelle: Happy Sunday lovers! Should I take the robe off or keep it on? https://t.co/is2gETIEKm #Boston #Backbay #NewYork #luxur…,2022-01-25 04:20:28+00:00
1859,RT @XOMeetMichelle: Good morning lovers! Should I take the robe off or keep it on? https://t.co/is2gETIEKm #Boston #Backbay #NewYork #luxur…,2021-11-23 15:44:41+00:00
1860,RT @XOMeetMichelle: Good morning lovers! Should I take the robe off or keep it on? https://t.co/is2gETIEKm #Boston #Backbay #NewYork #luxur…,2021-11-23 15:34:53+00:00
1861,RT @XOMeetMichelle: Good morning lovers! Should I take the robe off or keep it on? https://t.co/is2gETIEKm #Boston #Backbay #NewYork #luxur…,2021-11-23 15:25:15+00:00
1862,RT @XOMeetMichelle: Happy Sunday lovers! Should I take the robe off or keep it on? https://t.co/is2gETIEKm #Boston #Backbay #NewYork #luxur…,2021-11-23 14:25:49+00:00
1863,RT @XOMeetMichelle: Happy Sunday lovers! Should I take the robe off or keep it on? https://t.co/is2gETIEKm #Boston #Backbay #NewYork #luxur…,2021-11-22 02:19:09+00:00
1864,RT @XOMeetMichelle: Happy Sunday lovers! Should I take the robe off or keep it on? https://t.co/is2gETIEKm #Boston #Backbay #NewYork #luxur…,2021-11-21 22:16:35+00:00
1865,RT @XOMeetMichelle: Happy Sunday lovers! Should I take the robe off or keep it on? https://t.co/is2gETIEKm #Boston #Backbay #NewYork #luxur…,2021-11-21 21:29:57+00:00
1866,RT @XOMeetMichelle: Happy Sunday lovers! Should I take the robe off or keep it on? https://t.co/is2gETIEKm #Boston #Backbay #NewYork #luxur…,2021-11-21 18:45:57+00:00
1867,Happy Sunday lovers! Should I take the robe off or keep it on? https://t.co/is2gETIEKm #Boston #Backbay #NewYork #luxurycompanion #NYC #NJ #goodmorning #Albany #Florida #FortLauderdale #Boca #Miami #WednesdayMotivation #luxurylifestyle #superbusty #ArtBasel2021 #milf https://t.co/XprVRweshu,2021-11-21 18:37:29+00:00
1868,RT @XOMeetMichelle: If their isn’t someone watching me from behind there’s always someone trying to look down my shirt... https://t.co/S0qw…,2021-11-18 15:06:40+00:00
1869,RT @XOMeetMichelle: Good morning lovers! Should I take the robe off or keep it on? https://t.co/is2gETIEKm #Boston #Backbay #NewYork #luxur…,2021-11-18 15:05:42+00:00
1870,RT @XOMeetMichelle: Good morning lovers! Should I take the robe off or keep it on? https://t.co/is2gETIEKm #Boston #Backbay #NewYork #luxur…,2021-11-17 22:16:03+00:00
1871,RT @XOMeetMichelle: Good morning lovers! Should I take the robe off or keep it on? https://t.co/is2gETIEKm #Boston #Backbay #NewYork #luxur…,2021-11-17 21:25:47+00:00
1872,Good morning lovers! Should I take the robe off or keep it on? https://t.co/is2gETIEKm #Boston #Backbay #NewYork #luxurycompanion #NYC #NJ #goodmorning #Albany #Florida #FortLauderdale #Boca #Miami #WednesdayMotivation #luxurylifestyle #superbusty #ArtBasel2021 #milf https://t.co/GQDBn4SCJz,2021-11-17 12:53:09+00:00
1873,"If their isn’t someone watching me from behind there’s always someone trying to look down my shirt... https://t.co/S0qwOi0zuO
#LuxuryTravel #luxurycompanion #Boston #Bostondate #Albany #BackBay #Woburn #Braintree https://t.co/Bdh6eWb2bM",2021-11-13 19:07:37+00:00
1874,"I just updated my tours on my @WeAreTrystNA profile! Catch me in #Stamford, #Westchester County, and #Albany soon. To pre-book, visit https://t.co/jchCBmp3pL #luxurycompanion #AlbanyDate #StamforDate #FairfieldDate #DateCT #DateRI #DateProvidence #DatePortChester",2021-10-01 20:50:21+00:00
1875,RT @XOMeetMichelle: So it’s April and I’m getting Ansy. So who wants to see me and where should I go to visit this month? #luxurycompanion…,2021-04-18 23:45:48+00:00
1876,So it’s April and I’m getting Ansy. So who wants to see me and where should I go to visit this month? #luxurycompanion #Curvy #NYC #RI #CT #Miami #Albany #Chicago  #Boston #Nashville #Orlando #Dallas https://t.co/xSBc5aoNpF,2021-04-12 00:41:11+00:00
1877,RT @XOMeetMichelle: I’m only here for 24 more hours. Cetch me while you can #Albany... NYC IS NEXT! I won’t be back till next year! #Albany…,2018-12-11 18:48:38+00:00
1878,I’m only here for 24 more hours. Cetch me while you can #Albany... NYC IS NEXT! I won’t be back till next year! #Albanydate #Albanycompanion #Albanygfe #bustymodel #NYCcompanion #NYCbustymodel #Bostoncompanion #LuxuryCompanion #travelguide #tourguide #girlfriendexperience https://t.co/GlGOWhsVB6,2018-12-11 15:12:36+00:00
1904,"Hello #Rochester !
I'm available to help keep you warm during this cold weather. :)

#Rochester #Syracuse #Albany #Houston #Eccie #TER #P411 #Punterlink #GBN #gbbgclubny #skipthegames #EuroGirlsEscort  Screening is required https://t.co/R3vzccxZWH",2018-04-15 13:30:48+00:00
1908,"RT @GiGiAmour4U: #GoPats⁠ ⁠⁠ ⁠⁠ ⁠⁠#Bostoncompanion #Backbay #luxuryprovider #Bostonproper #Kenmore #Seaport #VIPescort 
#Southshore #Hingha…",2021-09-18 20:44:07+00:00
1950,"RT @GiGiAmour4U: #GoPats⁠ ⁠⁠#Bostoncompanion #Backbay #luxuryprovider #Patriots #Bostonproper #Kenmore #Seaport #VIPescort 
#Southshore #Hi…",2019-05-25 15:51:22+00:00
1951,@Gaby24472860's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,2019-05-25 06:42:20+00:00
1952,"RT @nycromi: Moon🌛Trine Uranus Today ⚡️
Uranus is the Planet that brings change‼️
They say if you do even 1 small thing different each day…",2019-05-21 16:40:02+00:00
1953,"RT @nycromi: Moon🌛Trine Uranus Today ⚡️
Uranus is the Planet that brings change‼️
They say if you do even 1 small thing different each day…",2019-05-21 16:34:01+00:00
1954,"Moon🌛Trine Uranus Today ⚡️
Uranus is the Planet that brings change‼️
They say if you do even 1 small thing different each day you will get new results 👠DO Something Different Today 👠
#fetish #model #companion #picoftheday #nyc #manhattan #albany #tristate #nj #ct #flymetoyou https://t.co/qNt7FuOcTD",2019-05-21 16:32:10+00:00
1957,"RT @GiGiAmour4U: #GoPats⁠ ⁠⁠ ⁠⁠ ⁠⁠#Bostoncompanion #Backbay #luxuryprovider #Bostonproper #Kenmore #Seaport #VIPescort 
#Southshore #Hingha…",2019-01-28 21:33:28+00:00
1958,"RT @GiGiAmour4U: #GoPats⁠ ⁠⁠#Bostoncompanion #Backbay #luxuryprovider #Bostonproper #Kenmore #Seaport #VIPescort 
#Southshore #Hingham #Alb…",2018-11-15 17:05:34+00:00
1959,"#GoPats⁠ ⁠⁠#Bostoncompanion #Backbay #luxuryprovider #Bostonproper #Kenmore #Seaport #VIPescort 
#Southshore #Hingham #Albany #NY #Manhattan #Bostonescort #Albanyescort #NewYorkescort  #VIPcompanion #Flymetoyou #Bustymodel 

Hott Date w/Exec. Luv Morn’n Sex.🔥⚡️ https://t.co/otkBdbB74Y",2018-11-15 16:51:48+00:00
